id1,machine_tag,title,inscription,latitude,longitude,country,area,address,erected,main_photo,colour,organisations,language,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image
81,openplaques:id=81,Evelyn Underhill blue plaque,Evelyn Underhill 1875-1941 Christian philosopher and teacher lived here 1907-1939,51.50750,-0.20276,United Kingdom,London,50 Campden Hill Square,1990,https://commons.wikimedia.org/wiki/Special:FilePath/EVELYN_UNDERHILL_1875-1941_Christian_philosopher_and_teacher_Lived_here_1907-1939.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,82,openplaques:subject:id=82,Evelyn Underhill,Underhill,female,1875,1941,woman,"[""Christian philosopher"", ""teacher""]",Christian philosopher,https://en.wikipedia.org/wiki/Evelyn_Underhill,http://dbpedia.org/resource/Evelyn_Underhill,https://commons.wikimedia.org/wiki/Special:FilePath/Photoevelyn3.jpg?width=640
371,openplaques:id=371,Katherine Mansfield and John Middleton Murry blue plaque,Katherine Mansfield 1888-1923 writer and her husband John Middleton Murry 1889-1957 critic lived here,51.56086,-0.17508,United Kingdom,London,"17 East Heath Road, Camden, NW3",1969,https://commons.wikimedia.org/wiki/Special:FilePath/Katherine_Mansfield_1888-1923_Writer_and_her_husband_John_Middleton_Murry_1889-1957_Critic_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,359,openplaques:subject:id=359,Katherine Mansfield,Mansfield,female,1888,1923,woman,"[""writer"", ""wife of John Middleton Murry""]",writer,https://en.wikipedia.org/wiki/Katherine_Mansfield,http://dbpedia.org/resource/Katherine_Mansfield,https://commons.wikimedia.org/wiki/Special:FilePath/Katherinemansfield.jpg?width=640
462,openplaques:id=462,Hilaire Belloc blue plaque,"Hilaire Belloc 1870-1953 poet, essayist and historian, lived here 1900-1905",51.48190,-0.17488,United Kingdom,London,"104 Cheyne Walk, Kensington and Chelsea, SW10",1973,https://farm2.staticflickr.com/1652/25389742196_64fb74717b_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,448,openplaques:subject:id=448,Hilaire Belloc,Belloc,male,1870,1953,man,"[""poet"", ""essayist"", ""historian""]",poet,https://en.wikipedia.org/wiki/Hilaire_Belloc,http://dbpedia.org/resource/Hilaire_Belloc,https://commons.wikimedia.org/wiki/Special:FilePath/Belloc_side.jpg?width=640
409,openplaques:id=409,Virginia Woolf blue plaque,Virginia Stephen (Virginia Woolf) 1882-1941 novelist and critic lived here 1907-1911,51.52262,-0.14048,United Kingdom,London,"29 Fitzroy Square, Camden, W1",1974,https://farm8.staticflickr.com/7508/15914451816_872dd49f95_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,14,openplaques:subject:id=14,Virginia Woolf,Woolf,female,1882,1941,woman,"[""founder of the Hogarth Press"", ""novelist"", ""critic"", ""member of Bloomsbury Group"", ""wife of Leonard Woolf"", ""daughter of Julia Stephen""]",founder of the Hogarth Press,https://en.wikipedia.org/wiki/Virginia_Woolf,http://dbpedia.org/resource/Virginia_Woolf,https://commons.wikimedia.org/wiki/Special:FilePath/George_Charles_Beresford_-_Virginia_Woolf_in_1902.jpg?width=640
619,openplaques:id=619,José Rizal blue plaque,Dr José Rizal 1861-1896 writer and national hero of the Philippines lived here,51.54080,-0.15610,United Kingdom,London,"37 Chalcot Crescent, Camden, NW1",1983,https://farm2.staticflickr.com/1930/44872849834_77f61e5ec1_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,2474,openplaques:subject:id=2474,José Rizal,Rizal,male,1861,1896,man,"[""writer"", ""national hero of the Philippines""]",writer,https://en.wikipedia.org/wiki/José_Rizal,http://dbpedia.org/resource/José_Rizal,https://commons.wikimedia.org/wiki/Special:FilePath/Jose_rizal_01.jpg?width=640
658,openplaques:id=658,Walter Besant blue plaque,"Sir Walter Besant (1836-1901), novelist and antiquary, lived and died here.",51.55680,-0.18130,United Kingdom,London,"Frognal End, 18 Frognal Gardens, Hampstead, Camden, NW3",1925,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_WALTER_BESANT_(1836-1901)_Novelist_and_Antiquary_Lived_and_died_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,634,openplaques:subject:id=634,Walter Besant,Besant,male,1836,1901,man,"[""novelist"", ""antiquary"", ""Knight Bachelor""]",novelist,https://en.wikipedia.org/wiki/Walter_Besant,http://dbpedia.org/resource/Walter_Besant,https://commons.wikimedia.org/wiki/Special:FilePath/Walter_Besant_by_Barraud_c1880s.jpg?width=640
38,openplaques:id=38,Matthew Arnold blue plaque,Matthew Arnold 1822-1888 poet and critic lived here,51.49600,-0.14905,United Kingdom,London,2 Chester Square,1954,https://farm4.staticflickr.com/3163/2914981958_f0b579ef31_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,38,openplaques:subject:id=38,Matthew Arnold,Arnold,male,1822,1888,man,"[""poet"", ""critic"", ""uncle of Mary Augusta Ward"", ""son of Thomas Arnold""]",poet,https://en.wikipedia.org/wiki/Matthew_Arnold,http://dbpedia.org/resource/Matthew_Arnold,https://commons.wikimedia.org/wiki/Special:FilePath/Matthew_Arnold.jpg?width=640
648,openplaques:id=648,Vita Sackville-West and Harold Nicolson brown plaque,Harold Nicolson 1886-1968 and Vita Sackville-West 1892-1962 writers and gardeners lived here,51.49130,-0.15246,United Kingdom,London,"182 Ebury Street, Belgravia, Westminster, SW1",1993,https://commons.wikimedia.org/wiki/Special:FilePath/HAROLD_NICOLSON_1886-1968_VITA_SACKVILLE-WEST_1892-1962_Writers_and_Gardeners_lived_here.JPG?width=640,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,62,openplaques:subject:id=62,Vita Sackville-West,Sackville-West,female,1892,1962,woman,"[""writer"", ""gardener"", ""Companion of Honour"", ""Lady"", ""wife of Harold Nicolson""]",writer,https://en.wikipedia.org/wiki/Vita_Sackville-West,http://dbpedia.org/resource/Vita_Sackville-West,https://commons.wikimedia.org/wiki/Special:FilePath/Laszlo_-_Vita_Sackville-West.jpg?width=640
59,openplaques:id=59,Dorothy L. Sayers blue plaque,Dorothy L. Sayers 1893-1957 writer of detective stories lived here 1921-1929,51.52179,-0.11717,United Kingdom,London,24 Great James Street,2000,https://s0.geograph.org.uk/geophotos/01/23/74/1237429_6a9b842e.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,60,openplaques:subject:id=60,Dorothy L. Sayers,Sayers,female,1893,1957,woman,"[""detective story writer"", ""writer"", ""scholar""]",detective story writer,https://en.wikipedia.org/wiki/Dorothy_L._Sayers,http://dbpedia.org/resource/Dorothy_L._Sayers,
153,openplaques:id=153,Leigh Hunt brown plaque,Leigh Hunt 1784-1859 essayist & poet lived here.,51.48460,-0.16997,United Kingdom,London,"22 Upper Cheyne Row, Kensington and Chelsea, SW3",1905,https://farm9.staticflickr.com/8650/16244579099_37265e4b9a_z.jpg,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,978,openplaques:subject:id=978,Leigh Hunt,Hunt,male,1784,1859,man,"[""essayist"", ""poet""]",essayist,https://en.wikipedia.org/wiki/Leigh_Hunt,http://dbpedia.org/resource/Leigh_Hunt,https://commons.wikimedia.org/wiki/Special:FilePath/James_Henry_Leigh_Hunt_by_Benjamin_Robert_Haydon.jpg?width=640
314,openplaques:id=314,Lokamanya Tilak blue plaque,Lokamanya Tilak 1856-1920 Indian patriot and philosopher lived here 1918-1919,51.52157,-0.17968,United Kingdom,London,"10 Howley Place, W2",1988,https://commons.wikimedia.org/wiki/Special:FilePath/Lokamanya_Tilak_plaque.jpg?width=640,blue,"[""English Heritage"", ""administered by English Heritage as part of the London wide plaque scheme""]",English,301,openplaques:subject:id=301,Lokamanya Tilak,Tilak,male,1856,1920,man,"[""Indian patriot"", ""philosopher""]",Indian patriot,,,https://commons.wikimedia.org/wiki/Special:FilePath/Bal_G._Tilak.jpg?width=640
107,openplaques:id=107,William Wilkie Collins blue plaque,William Wilkie Collins 1824-1889 novelist lived here,51.51859,-0.15835,United Kingdom,London,"65 Gloucester Place, Westminster, W1",1951,https://farm5.staticflickr.com/4004/4368252967_2d80077f70_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,3274,openplaques:subject:id=3274,William Wilkie Collins,Collins,male,1824,1889,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/Wilkie_Collins,http://dbpedia.org/resource/Wilkie_Collins,https://commons.wikimedia.org/wiki/Special:FilePath/Wilkie-Collins.jpg?width=640
188,openplaques:id=188,J. B. Priestley brown plaque,"J. B. Priestley 1894-1984 novelist, playwright and essayist lived here",51.56968,-0.15177,United Kingdom,London,"3 The Grove, Highgate, Camden, N6",1994,https://commons.wikimedia.org/wiki/Special:FilePath/J.B._PRIESTLEY_1894-1984_Novelist_playwright_and_essayist_lived_here.jpg?width=640,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,182,openplaques:subject:id=182,J. B. Priestley,Priestley,male,1894,1984,man,"[""novelist"", ""playwright"", ""essayist"", ""Order of Merit recipient""]",novelist,https://en.wikipedia.org/wiki/J._B._Priestley,http://dbpedia.org/resource/J._B._Priestley,
57,openplaques:id=57,Lao She blue plaque,Lao She 1899-1966 Chinese writer lived here 1925-1928,51.50866,-0.21297,United Kingdom,London,31 St James’s Gardens,2003,https://farm8.staticflickr.com/7656/17169053919_92bf60c2b8_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,58,openplaques:subject:id=58,Lao She,She,male,1899,1966,man,"[""novelist"", ""dramatist""]",novelist,https://en.wikipedia.org/wiki/Lao_She,http://dbpedia.org/resource/Lao_She,https://commons.wikimedia.org/wiki/Special:FilePath/Laoshe.jpg?width=640
8357,openplaques:id=8357,William Blake blue plaque,William Blake  poet & painter  lived in a house  formerly on  this site  1793,51.49776,-0.11311,United Kingdom,London,Hercules Road,,https://farm8.staticflickr.com/7145/6530607549_a757b25032_z.jpg,blue,[],English,1489,openplaques:subject:id=1489,William Blake,Blake,male,1757,1827,man,"[""poet"", ""painter"", ""artist"", ""mystic"", ""visionary""]",poet,https://en.wikipedia.org/wiki/William_Blake,http://dbpedia.org/resource/William_Blake,https://commons.wikimedia.org/wiki/Special:FilePath/William_Blake_by_Thomas_Phillips.jpg?width=640
74,openplaques:id=74,Frances Burney brown plaque,Madame D’Arblay (Fanny Burney) authoress lived here. born 1752 died 1840,51.50700,-0.14401,United Kingdom,London,11 Bolton Street,1885,https://farm3.staticflickr.com/2737/4535540814_2902f4f197_z.jpg,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Royal Society Of Arts""]",English,1909,openplaques:subject:id=1909,Frances Burney,Burney,female,1752,1840,woman,"[""author"", ""novelist"", ""diarist"", ""Keeper of the Robes of Charlotte, Princess Royal"", ""wife of Alexandre D'Arblay"", ""daughter of Charles Burney""]",author,https://en.wikipedia.org/wiki/Frances_Burney,http://dbpedia.org/resource/Frances_Burney,https://commons.wikimedia.org/wiki/Special:FilePath/Frances_d%27Arblay_(%27Fanny_Burney%27)_by_Edward_Francisco_Burney.jpg?width=640
592,openplaques:id=592,Dylan Thomas blue plaque,Dylan Thomas 1914-1953 poet lived here,51.53640,-0.14436,United Kingdom,London,"54 Delancey Street, Camden, NW1",1983,https://farm5.staticflickr.com/4120/4812217267_89a04decb2_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,570,openplaques:subject:id=570,Dylan Thomas,Thomas,male,1914,1953,man,"[""poet"", ""husband of Caitlin Macnamara""]",poet,https://en.wikipedia.org/wiki/Dylan_Thomas,http://dbpedia.org/resource/Dylan_Thomas,https://commons.wikimedia.org/wiki/Special:FilePath/Dylan_Thomas_by_Jessica_Dismorr_1935.jpg?width=640
232,openplaques:id=232,Norman Douglas blue plaque,Norman Douglas 1868-1952 writer lived here,51.47910,-0.16528,United Kingdom,London,"63 Albany Mansions, Albert Bridge Road, SW11 Wandsworth",1980,https://farm5.staticflickr.com/4033/4523874299_9762b4e56c_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,230,openplaques:subject:id=230,Norman Douglas,Douglas,male,1868,1952,man,"[""writer""]",writer,https://en.wikipedia.org/wiki/Norman_Douglas,http://dbpedia.org/resource/Norman_Douglas,https://commons.wikimedia.org/wiki/Special:FilePath/Norman_Douglas.jpg?width=640
546,openplaques:id=546,Henry Morton Stanley blue plaque,Sir Henry Morton Stanley 1841-1904 explorer and writer lived and died here,51.50304,-0.12504,United Kingdom,London,"2 Richmond Terrace, Whitehall, Westminster, SW1",1987,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_HENRY_MORTON_STANLEY_1841-1904_Explorer_and_Writer_lived_and_died_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,526,openplaques:subject:id=526,Henry Morton Stanley,Stanley,male,1841,1904,man,"[""explorer"", ""writer"", ""Knight Grand Cross of the Order of the Bath""]",explorer,https://en.wikipedia.org/wiki/Henry_Morton_Stanley,http://dbpedia.org/resource/Henry_Morton_Stanley,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_M_Stanley_1872.jpg?width=640
500,openplaques:id=500,T. S. Eliot blue plaque,T. S. Eliot OM 1888-1965 poet lived and died here,51.50010,-0.18792,United Kingdom,London,"3 Kensington Court Gardens, Kensington and Chelsea, W8",1986,https://farm4.staticflickr.com/3362/3419198157_9f94173d31_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,1849,openplaques:subject:id=1849,T. S. Eliot,Eliot,male,1888,1965,man,"[""poet"", ""critic"", ""playwright"", ""Order of Merit recipient"", ""publisher"", ""Nobel Literature Laureate""]",poet,https://en.wikipedia.org/wiki/T._S._Eliot,http://dbpedia.org/resource/T._S._Eliot,https://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Stearns_Eliot_by_Lady_Ottoline_Morrell_(1934).jpg?width=640
192,openplaques:id=192,W. H. Hudson blue plaque,W. H. Hudson writer & naturalist 1841-1922 In commemoration of the 150th anniversary of his birth Mario Campora Ambassador Argentine Embassy Charles A Muller Chairman Anglo-Argentine Society,51.51970,-0.20315,United Kingdom,London,"40 St Luke's Road, Kensington and Chelsea, W11",1991,https://farm5.staticflickr.com/4059/4644589678_f1349c9b10_z.jpg,blue,"[""Anglo-Argentine Society""]",English,890,openplaques:subject:id=890,W. H. Hudson,Hudson,male,1841,1922,man,"[""writer"", ""naturalist""]",writer,https://en.wikipedia.org/wiki/William_Henry_Hudson,http://dbpedia.org/resource/William_Henry_Hudson,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson_William_Henry.jpg?width=640
53831,openplaques:id=53831,Jeremy Lloyd blue plaque,"Jeremy Lloyd, OBE  1920-2014  Actor, Writer, Poet, Wit  lived here",51.49632,-0.15661,United Kingdom,London,40 Cadogan Lane,,https://farm66.staticflickr.com/65535/50005495262_30f77f3cc4_z.jpg,blue,"[""The Heritage Foundation ""]",English,23710,openplaques:subject:id=23710,Jeremy Lloyd,Lloyd,male,1930,2014,man,"[""Officer of the Most Excellent Order of the British Empire"", ""actor"", ""writer"", ""poet"", ""wit""]",Officer of the Most Excellent Order of the British Empire,https://en.wikipedia.org/wiki/Jeremy_Lloyd,http://dbpedia.org/resource/Jeremy_Lloyd,
1158,openplaques:id=1158,Enid Blyton blue plaque,Enid Blyton 1897-1968 popular writer of over 600 books for children,51.44940,-0.07460,United Kingdom,London,"Popular 354 Lordship Lane, East Dulwich, SE22",,https://commons.wikimedia.org/wiki/Special:FilePath/Blyton_blue_plaque.jpg?width=640,blue,"[""London Borough of Southwark""]",English,341,openplaques:subject:id=341,Enid Blyton,Blyton,female,1897,1968,woman,"[""children's writer"", ""writer"", ""author""]",children's writer,https://en.wikipedia.org/wiki/Enid_Blyton,http://dbpedia.org/resource/Enid_Blyton,https://commons.wikimedia.org/wiki/Special:FilePath/Enidblytonsig..jpg?width=640
178,openplaques:id=178,Agatha Christie blue plaque,Dame Agatha Christie 1890-1976 detective novelist and playwright lived here 1934-1941,51.50540,-0.19593,United Kingdom,London,"58 Sheffield Terrace, Kensington and Chelsea, W8",2001,https://commons.wikimedia.org/wiki/Special:FilePath/DAME_AGATHA_CHRISTIE_-_58_Sheffield_Terrace_Holland_Park_London_W8_7NA.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,173,openplaques:subject:id=173,Agatha Christie,Christie,female,1890,1976,woman,"[""detective novelist"", ""playwright"", ""author"", ""writer"", ""Dame Commander of the Most Excellent Order of the British Empire"", ""wife of Max Mallowan""]",detective novelist,https://en.wikipedia.org/wiki/Agatha_Christie,http://dbpedia.org/resource/Agatha_Christie,https://commons.wikimedia.org/wiki/Special:FilePath/Agatha_Christie.png?width=640
